PL,NAME,YEAR,TEAM,TIME,SOURCE_FILE,EVENT_DATE
3,Devan Daniels Minot,FR-1,State 22.48,6,TFRRS _ UND Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
4,Caleb Severson,FR-1,North Dakota 22.59,5,TFRRS _ UND Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
5,Wyatt Mutzenberger,SO-2,North Dakota 22.63,4,TFRRS _ UND Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
6,Tamunotonye Aguru,,Unattached 22.72,3,TFRRS _ UND Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
7,Dawson Schaffer,SR-4,Concordia-Moorhead 22.73,2,TFRRS _ UND Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
8,Zaccharius Brown Minot,FR-1,State 22.85,1,TFRRS _ UND Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
1,Jayden Murdock,,Unattached 22.13,10,TFRRS _ UND Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
2,Gabe Miles North Dakota,FR-1,State 22.16,8,TFRRS _ UND Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
3,Devan Daniels Minot,FR-1,State 22.48,6,TFRRS _ UND Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
7,Dawson Schaffer,SR-4,Concordia-Moorhead 22.73,2,TFRRS _ UND Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
4,Caleb Severson,FR-1,North Dakota 22.59,5,TFRRS _ UND Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
5,Wyatt Mutzenberger,SO-2,North Dakota 22.63,4,TFRRS _ UND Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
6,Tamunotonye Aguru,,Unattached 22.72,3,TFRRS _ UND Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
8,Zaccharius Brown Minot,FR-1,State 22.85,1,TFRRS _ UND Tune-Up - Men's 200 Meters.pdf,"February 17, 2024"
1,Kurt Modeste,,Unattached,21.08,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
2,Shawn Langley,Jr,SR-4 Charleston Southern,21.22,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
3,Carl Murray,FR-1,IV Charleston Southern,21.55,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
4,Shannon Patterson,,Unattached,21.58,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
5,Tajauni Elliott,FR-1,Charlotte,21.59,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
6,Andrew Bond,SO-2,South Carolina,21.62,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
7,Jaylin Milton-Hall,SO-2,Charlotte,21.81,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
8,Yazeare Pearsall-Garcia,FR-1,Coker,21.95,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
9,Treonte Newton,SR-4,Citadel,22.09,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
10,Lirante Jackson,SR-4,Limestone,22.10,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
11,Luciano Custodio,JR-3,Charleston Southern,22.17,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
12,Kameron Austin,SO-2,Charlotte,22.21,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
13,Makel Bridges,SO-2,Benedict,22.40,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
14,Dylan Thompson,FR-1,Citadel,22.47,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
15,Rashane Bartlett,JR-3,Limestone,22.71,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
16,Yastremski Johnson Savannah,SO-2,State,22.84,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
17,Christian Landry Savannah,FR-1,State,22.84,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
18,Eric Jordan,SO-2,Newberry,23.02,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
19,Shamar Brown,JR-3,Newberry,23.07,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
20,John Shivers,SO-2,Limestone,23.12,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
21,Kalvin Tobias,JR-3,Newberry,23.13,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
22,Garrett Stadler,JR-3,Piedmont,23.25,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
23,Michael Blunt,,Joy Jackrabbits,23.55,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
24,Christian Newman,SR-4,Furman,24.26,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
25,Andy Ferguson,SO-2,Benedict,24.71,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
26,Nicholas Griffin,SR-4,Piedmont,24.83,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
27,Jack Travis,FR-1,Furman,25.08,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
28,Jackson Price,FR-1,Furman,25.10,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
1,Kurt Modeste,,Unattached,21.08,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
2,Shawn Langley,Jr,SR-4 Charleston Southern,21.22,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
4,Shannon Patterson,,Unattached,21.58,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
7,Jaylin Milton-Hall,SO-2,Charlotte,21.81,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
3,Carl Murray,FR-1,IV Charleston Southern,21.55,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
6,Andrew Bond,SO-2,South Carolina,21.62,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
13,Makel Bridges,SO-2,Benedict,22.40,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
5,Tajauni Elliott,FR-1,Charlotte,21.59,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
12,Kameron Austin,SO-2,Charlotte,22.21,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
20,John Shivers,SO-2,Limestone,23.12,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
16,Yastremski Johnson Savannah,SO-2,State,22.84,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
18,Eric Jordan,SO-2,Newberry,23.02,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
9,Treonte Newton,SR-4,Citadel,22.09,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
10,Lirante Jackson,SR-4,Limestone,22.10,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
11,Luciano Custodio,JR-3,Charleston Southern,22.17,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
8,Yazeare Pearsall-Garcia,FR-1,Coker,21.95,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
14,Dylan Thompson,FR-1,Citadel,22.47,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
21,Kalvin Tobias,JR-3,Newberry,23.13,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
17,Christian Landry Savannah,FR-1,State,22.84,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
22,Garrett Stadler,JR-3,Piedmont,23.25,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
23,Michael Blunt,,Joy Jackrabbits,23.55,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
24,Christian Newman,SR-4,Furman,24.26,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
19,Shamar Brown,JR-3,Newberry,23.07,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
26,Nicholas Griffin,SR-4,Piedmont,24.83,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
28,Jackson Price,FR-1,Furman,25.10,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
15,Rashane Bartlett,JR-3,Limestone,22.71,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
25,Andy Ferguson,SO-2,Benedict,24.71,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
27,Jack Travis,FR-1,Furman,25.08,TFRRS _ USC Indoor Open 24 - Men's 200 Meters.pdf,"February 17, 2024"
1,Elijah Bellamy,SR-4,Army West Point,22.67,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
2,Ronald White,SO-2,Army West Point,22.74,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
3,Caleb McGarity,FR-1,Army West Point,23.06,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
4,Nathaniel Nelson,FR-1,Army West Point,23.16,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
5,Aiden Godines,FR-1,Army West Point,23.26,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
6,Isaiah Sims,SO-2,USMMA,23.27,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
7,Charles Foote,SO-2,SUNY Cobleskill,23.61,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
8,Levi Ferrell,,USMAPS,23.68,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
9,William Gornell,FR-1,USMMA,23.74,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
10,Douglas Winant,FR-1,Stevens,23.97,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
11,Jeffery Alvarado,SO-2,SUNY Cobleskill,24.23,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
12,Jacob Sellitti,SO-2,Vassar,24.37,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
13,Michael Gilespie,JR-3,Mount Saint Mary,24.49,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
14,Delon Smith,JR-3,Dominican (N.Y.),24.60,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
15,Gregory McDonald,FR-1,SUNY Cobleskill,25.14,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
16,Rai Bindra,JR-3,Stevens,25.14,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
17,Nicalis Williams,FR-1,Dominican (N.Y.),25.31,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
18,Andrew Foster,SR-4,USMMA,25.45,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
19,Rey Claro,SR-4,Vassar,25.46,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
20,Ramasoj Williams,SR-4,Mount Saint Mary,25.66,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
21,Marcus Greathouse,,USMAPS,25.75,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
22,Chauncey Khamani,,Nova Elite Track club,25.94,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
23,Matthew Monistere,FR-1,USMMA,25.97,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
24,Jeffrey Li,SO-2,Rivera Dominican (N.Y.),26.52,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
25,Quinn Service,SO-2,SUNY Cobleskill,27.07,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
26,Robert Baum,FR-1,USMMA,27.26,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
27,Dane Kirk,,USMAPS,27.81,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
28,Karsten Peters,FR-1,USMMA,27.94,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
29,Jordan Wallace,JR-3,Mount Saint Mary,32.59,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
1,Elijah Bellamy,SR-4,Army West Point,22.67,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
2,Ronald White,SO-2,Army West Point,22.74,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
6,Isaiah Sims,SO-2,USMMA,23.27,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
7,Charles Foote,SO-2,SUNY Cobleskill,23.61,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
18,Andrew Foster,SR-4,USMMA,25.45,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
3,Caleb McGarity,FR-1,Army West Point,23.06,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
5,Aiden Godines,FR-1,Army West Point,23.26,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
9,William Gornell,FR-1,USMMA,23.74,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
14,Delon Smith,JR-3,Dominican (N.Y.),24.60,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
4,Nathaniel Nelson,FR-1,Army West Point,23.16,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
10,Douglas Winant,FR-1,Stevens,23.97,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
11,Jeffery Alvarado,SO-2,SUNY Cobleskill,24.23,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
13,Michael Gilespie,JR-3,Mount Saint Mary,24.49,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
15,Gregory McDonald,FR-1,SUNY Cobleskill,25.14,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
17,Nicalis Williams,FR-1,Dominican (N.Y.),25.31,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
20,Ramasoj Williams,SR-4,Mount Saint Mary,25.66,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
12,Jacob Sellitti,SO-2,Vassar,24.37,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
19,Rey Claro,SR-4,Vassar,25.46,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
22,Chauncey Khamani,,Nova Elite Track club,25.94,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
24,Jeffrey Li,SO-2,Rivera Dominican (N.Y.),26.52,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
29,Jordan Wallace,JR-3,Mount Saint Mary,32.59,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
16,Rai Bindra,JR-3,Stevens,25.14,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
21,Marcus Greathouse,,USMAPS,25.75,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
23,Matthew Monistere,FR-1,USMMA,25.97,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
26,Robert Baum,FR-1,USMMA,27.26,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
8,Levi Ferrell,,USMAPS,23.68,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
25,Quinn Service,SO-2,SUNY Cobleskill,27.07,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
27,Dane Kirk,,USMAPS,27.81,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
28,Karsten Peters,FR-1,USMMA,27.94,TFRRS _ West Point Tune Up - Men's 200 Meters.pdf,"February 17, 2024"
1,Matthew Gipple,SR-4,Siena Heights 22.06,10,TFRRS _ WHAC Indoor Track & Field Championship - Men's 200 Meters.pdf,"February 16-17, 2024"
2,Jordan Lewis,JR-3,Madonna 22.16,8,TFRRS _ WHAC Indoor Track & Field Championship - Men's 200 Meters.pdf,"February 16-17, 2024"
3,Tyler Dixon Indiana,FR-1,Tech 22.25,6,TFRRS _ WHAC Indoor Track & Field Championship - Men's 200 Meters.pdf,"February 16-17, 2024"
4,Justin Harper Indiana,FR-1,Tech 22.38,5,TFRRS _ WHAC Indoor Track & Field Championship - Men's 200 Meters.pdf,"February 16-17, 2024"
5,Cobey Hall,SR-4,Madonna 22.44,4,TFRRS _ WHAC Indoor Track & Field Championship - Men's 200 Meters.pdf,"February 16-17, 2024"
6,Doensae Dorsey Indiana,SO-2,Tech 22.45,3,TFRRS _ WHAC Indoor Track & Field Championship - Men's 200 Meters.pdf,"February 16-17, 2024"
7,Keiton Fase,FR-1,Aquinas 22.47,2,TFRRS _ WHAC Indoor Track & Field Championship - Men's 200 Meters.pdf,"February 16-17, 2024"
8,Daasebre Appah-Dankyi,SR-4,Madonna 22.48,1,TFRRS _ WHAC Indoor Track & Field Championship - Men's 200 Meters.pdf,"February 16-17, 2024"
6,Doensae Dorsey Indiana,SO-2,Tech 22.45,3,TFRRS _ WHAC Indoor Track & Field Championship - Men's 200 Meters.pdf,"February 16-17, 2024"
8,Daasebre Appah-Dankyi,SR-4,Madonna 22.48,1,TFRRS _ WHAC Indoor Track & Field Championship - Men's 200 Meters.pdf,"February 16-17, 2024"
2,Jordan Lewis,JR-3,Madonna 22.16,8,TFRRS _ WHAC Indoor Track & Field Championship - Men's 200 Meters.pdf,"February 16-17, 2024"
4,Justin Harper Indiana,FR-1,Tech 22.38,5,TFRRS _ WHAC Indoor Track & Field Championship - Men's 200 Meters.pdf,"February 16-17, 2024"
7,Keiton Fase,FR-1,Aquinas 22.47,2,TFRRS _ WHAC Indoor Track & Field Championship - Men's 200 Meters.pdf,"February 16-17, 2024"
1,Matthew Gipple,SR-4,Siena Heights 22.06,10,TFRRS _ WHAC Indoor Track & Field Championship - Men's 200 Meters.pdf,"February 16-17, 2024"
3,Tyler Dixon Indiana,FR-1,Tech 22.25,6,TFRRS _ WHAC Indoor Track & Field Championship - Men's 200 Meters.pdf,"February 16-17, 2024"
5,Cobey Hall,SR-4,Madonna 22.44,4,TFRRS _ WHAC Indoor Track & Field Championship - Men's 200 Meters.pdf,"February 16-17, 2024"
1,William Brewster Westfield,SO-2,State,23.17,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
2,Seth Boudreau Worcester,SO-2,State,23.57,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
3,Berthanson Tauscher Westfield,FR-1,State,23.89,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
4,GJ Mualis,SO-2,Wheaton (Mass.),23.89,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
5,Ryan Ventura,JR-3,Wheaton (Mass.),24.02,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
6,Patrick Schechtman-Taylor,SO-2,Wesleyan,24.08,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
7,Aristaeus Giatrakos,SO-2,Wheaton (Mass.),24.09,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
8,Jordan Stallworth Westfield,FR-1,State,24.09,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
9,Parker Jones,SR-4,Brandeis,24.12,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
10,Kevin DeCollibus,SO-2,Wentworth,24.25,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
11,Myles Craft Westfield,SO-2,State,24.66,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
12,Andrew Webster,FR-1,Wentworth,24.66,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
13,Max Margeson Westfield,JR-3,State,24.67,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
14,William Singer,JR-3,Wheaton (Mass.),24.78,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
15,Ian Sasse,FR-1,Wentworth,25.51,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
16,Matthew Wong,SR-4,Wentworth,25.84,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
17,Alan Gomez Worcester,SO-2,State,25.93,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
18,Jerry Gong,FR-1,Wesleyan,25.94,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
19,Brian O'Leary Worcester,JR-3,State,26.18,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
20,Daniel Chodorow,SR-4,Brandeis,27.49,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
1,William Brewster Westfield,SO-2,State,23.17,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
4,GJ Mualis,SO-2,Wheaton (Mass.),23.89,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
9,Parker Jones,SR-4,Brandeis,24.12,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
10,Kevin DeCollibus,SO-2,Wentworth,24.25,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
2,Seth Boudreau Worcester,SO-2,State,23.57,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
3,Berthanson Tauscher Westfield,FR-1,State,23.89,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
5,Ryan Ventura,JR-3,Wheaton (Mass.),24.02,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
12,Andrew Webster,FR-1,Wentworth,24.66,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
6,Patrick Schechtman-Taylor,SO-2,Wesleyan,24.08,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
7,Aristaeus Giatrakos,SO-2,Wheaton (Mass.),24.09,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
8,Jordan Stallworth Westfield,FR-1,State,24.09,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
11,Myles Craft Westfield,SO-2,State,24.66,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
13,Max Margeson Westfield,JR-3,State,24.67,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
14,William Singer,JR-3,Wheaton (Mass.),24.78,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
15,Ian Sasse,FR-1,Wentworth,25.51,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
18,Jerry Gong,FR-1,Wesleyan,25.94,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
16,Matthew Wong,SR-4,Wentworth,25.84,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
17,Alan Gomez Worcester,SO-2,State,25.93,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
19,Brian O'Leary Worcester,JR-3,State,26.18,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
20,Daniel Chodorow,SR-4,Brandeis,27.49,TFRRS _ Wheaton's Pre Post-Season Meet - Men's 200 Meters.pdf,"February 17, 2024"
1,Jaden Johnson,SR-4,Cedarville 21.67,7,TFRRS _ Wittenberg Collegiate Invite - Men's 200 Meters.pdf,"February 17, 2024"
2,Beau Brown,FR-1,Centre 21.82,5,TFRRS _ Wittenberg Collegiate Invite - Men's 200 Meters.pdf,"February 17, 2024"
